<<<<<<< HEAD
﻿timestamp,event_type,symbol_pair,side,quantity,entry_price,exit_price,pnl,equity_at_event,event_id
2026-02-22T22:21:35.063882,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-22T22:21:35.063900_PAIR_1
2026-02-22T22:21:35.064757,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-22T22:21:35.064760_PAIR_2
2026-02-22T22:21:35.068394,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-22T22:21:35.068398_PAIR_1
2026-02-22T22:21:35.070932,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-22T22:21:35.070944_PAIR_1
2026-02-22T22:21:35.072661,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-22T22:21:35.072668_PAIR_2
2026-02-22T22:21:35.073787,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-22T22:21:35.073795_PAIR_2
2026-02-22T23:05:45.920741,TRADE_ENTRY,PAIR_0,long,10.0,100.0,,,100000.0,2026-02-22T23:05:45.920748_PAIR_0
2026-02-22T23:05:45.921431,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-22T23:05:45.921435_PAIR_1
2026-02-22T23:05:45.922131,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-22T23:05:45.922134_PAIR_2
2026-02-22T23:05:45.925623,TRADE_ENTRY,PAIR_1,long,10.0,100.0,,,100000.0,2026-02-22T23:05:45.925627_PAIR_1
2026-02-22T23:05:45.926246,TRADE_EXIT,PAIR_1,,10.0,,95.0,-50.0,100000.0,2026-02-22T23:05:45.926251_PAIR_1
2026-02-22T23:05:45.926848,TRADE_ENTRY,PAIR_2,long,10.0,100.0,,,100000.0,2026-02-22T23:05:45.926851_PAIR_2
2026-02-22T23:05:45.927434,TRADE_EXIT,PAIR_2,,10.0,,98.0,-20.0,100000.0,2026-02-22T23:05:45.927439_PAIR_2
